chr	start	end	TargetGene	CellType	enformer_norm_score
chrX	49177416	49177916	HDAC6	K562	
chrX	49188652	49189152	HDAC6	K562	
chrX	49189232	49189732	HDAC6	K562	
chrX	49190908	49191428	HDAC6	K562	
chrX	49192648	49193148	HDAC6	K562	
chrX	49193388	49193908	HDAC6	K562	
chrX	49209725	49210285	HDAC6	K562	
chrX	49230403	49231363	HDAC6	K562	
chrX	49237138	49237898	HDAC6	K562	
chrX	49240277	49240877	HDAC6	K562	
chrX	49241659	49242179	HDAC6	K562	
chrX	49242579	49243099	HDAC6	K562	
chrX	49260208	49260788	HDAC6	K562	
chrX	49270962	49271462	HDAC6	K562	
chrX	49273202	49273782	HDAC6	K562	
chrX	49282484	49283004	HDAC6	K562	
chrX	49291877	49292377	HDAC6	K562	
chrX	49673382	49673882	HDAC6	K562	
chrX	49754142	49754662	HDAC6	K562	
chrX	49838342	49838842	HDAC6	K562	
chrX	49840622	49841182	HDAC6	K562	
chrX	49856662	49857162	HDAC6	K562	
chrX	49859402	49859902	HDAC6	K562	
chrX	49860802	49861602	HDAC6	K562	
chrX	49862042	49862582	HDAC6	K562	
chrX	49868702	49869202	HDAC6	K562	
chrX	49876682	49877202	HDAC6	K562	
chrX	49884201	49884701	HDAC6	K562	
chrX	49915496	49916076	HDAC6	K562	
chrX	49919435	49919975	HDAC6	K562	
chrX	49921035	49921555	HDAC6	K562	
chrX	49923356	49923856	HDAC6	K562	
chrX	49924715	49925375	HDAC6	K562	
chrX	49926355	49926855	HDAC6	K562	
chrX	49976654	49977174	HDAC6	K562	
chrX	50046156	50046656	HDAC6	K562	
chrX	50071570	50072110	HDAC6	K562	
chrX	50136174	50137194	HDAC6	K562	
chrX	50177101	50177621	HDAC6	K562	
chrX	50180501	50181003	HDAC6	K562	
chrX	50183863	50184503	HDAC6	K562	
chrX	50198334	50198894	HDAC6	K562	
chrX	50204414	50204954	HDAC6	K562	
chrX	50448547	50449047	HDAC6	K562	
chrX	50579885	50580405	HDAC6	K562	
chrX	50691665	50692165	HDAC6	K562	
chrX	46796510	46797010	PLP2	K562	
chrX	46838090	46838590	PLP2	K562	
chrX	46913730	46914330	PLP2	K562	
chrX	46957223	46957723	PLP2	K562	
chrX	46978554	46979054	PLP2	K562	
chrX	47010703	47011243	PLP2	K562	
chrX	47030243	47030763	PLP2	K562	
chrX	47047923	47048443	PLP2	K562	
chrX	47059423	47059947	PLP2	K562	
chrX	47076786	47077306	PLP2	K562	
chrX	47093166	47093666	PLP2	K562	
chrX	47129006	47129506	PLP2	K562	
chrX	47135546	47136066	PLP2	K562	
chrX	47191386	47191886	PLP2	K562	
chrX	47197146	47197686	PLP2	K562	
chrX	47264706	47265226	PLP2	K562	
chrX	47312286	47312806	PLP2	K562	
chrX	47321266	47321786	PLP2	K562	
chrX	47361986	47362526	PLP2	K562	
chrX	47366146	47366666	PLP2	K562	
chrX	47380266	47380766	PLP2	K562	
chrX	47384406	47384926	PLP2	K562	
chrX	47483806	47484326	PLP2	K562	
chrX	47523286	47523826	PLP2	K562	
chrX	47541086	47541586	PLP2	K562	
chrX	47542086	47542666	PLP2	K562	
chrX	47559886	47560546	PLP2	K562	
chrX	47562506	47563026	PLP2	K562	
chrX	47563266	47564246	PLP2	K562	
chrX	47572686	47573226	PLP2	K562	
chrX	47574706	47575206	PLP2	K562	
chrX	47577346	47577846	PLP2	K562	
chrX	47579446	47579966	PLP2	K562	
chrX	47595586	47596086	PLP2	K562	
chrX	47608466	47608966	PLP2	K562	
chrX	47628906	47629406	PLP2	K562	
chrX	47633906	47634406	PLP2	K562	
chrX	47647606	47648106	PLP2	K562	
chrX	47649146	47649726	PLP2	K562	
chrX	47662166	47662666	PLP2	K562	
chrX	47664666	47665206	PLP2	K562	
chrX	47675886	47676666	PLP2	K562	
chrX	47683406	47683906	PLP2	K562	
chrX	47685486	47686006	PLP2	K562	
chrX	47711226	47711786	PLP2	K562	
chrX	47712546	47713186	PLP2	K562	
chrX	47752606	47753106	PLP2	K562	
chrX	47772706	47773206	PLP2	K562	
chrX	47796246	47796966	PLP2	K562	
chrX	47802506	47803026	PLP2	K562	
chrX	47814766	47815266	PLP2	K562	
chrX	47817366	47817886	PLP2	K562	
chrX	47831706	47832306	PLP2	K562	
chrX	47837426	47837926	PLP2	K562	
chrX	47880786	47881326	PLP2	K562	
chrX	47936466	47936966	PLP2	K562	
chrX	47940426	47940946	PLP2	K562	
chrX	47958846	47959346	PLP2	K562	
chrX	48025591	48026091	PLP2	K562	
chrX	48026551	48027111	PLP2	K562	
chrX	48083156	48083656	PLP2	K562	
chrX	48451629	48452150	PLP2	K562	
chrX	48467318	48467838	PLP2	K562	
chrX	48468078	48468618	PLP2	K562	
chrX	48472877	48473377	PLP2	K562	
chrX	48474017	48474517	PLP2	K562	
chrX	48487397	48487897	PLP2	K562	
chrX	48492217	48492957	PLP2	K562	
chrX	48494017	48494537	PLP2	K562	
chrX	48496597	48497117	PLP2	K562	
chrX	48498257	48498857	PLP2	K562	
chrX	48505637	48506137	PLP2	K562	
chrX	48511457	48511957	PLP2	K562	
chrX	48513537	48514057	PLP2	K562	
chrX	48514297	48514857	PLP2	K562	
chrX	48531577	48532077	PLP2	K562	
chrX	48532097	48532597	PLP2	K562	
chrX	48547317	48547817	PLP2	K562	
chrX	48569797	48570377	PLP2	K562	
chrX	48572757	48573257	PLP2	K562	
chrX	48580577	48581077	PLP2	K562	
chrX	48589677	48590217	PLP2	K562	
chrX	48590697	48591197	PLP2	K562	
chrX	48591277	48591997	PLP2	K562	
chrX	48592097	48592597	PLP2	K562	
chrX	48592717	48593217	PLP2	K562	
chrX	48595897	48596417	PLP2	K562	
chrX	48611657	48612177	PLP2	K562	
chrX	48617497	48618037	PLP2	K562	
chrX	48629257	48629817	PLP2	K562	
chrX	48631332	48631832	PLP2	K562	
chrX	48631997	48632497	PLP2	K562	
chrX	48636677	48637257	PLP2	K562	
chrX	48648237	48648737	PLP2	K562	
chrX	48649037	48649537	PLP2	K562	
chrX	48652037	48652577	PLP2	K562	
chrX	48676176	48676716	PLP2	K562	
chrX	48680376	48680876	PLP2	K562	
chrX	48700914	48701434	PLP2	K562	
chrX	48701894	48702434	PLP2	K562	
chrX	48711994	48712494	PLP2	K562	
chrX	48714980	48715520	PLP2	K562	
chrX	48736361	48736858	PLP2	K562	
chrX	48737018	48737918	PLP2	K562	
chrX	48739038	48739538	PLP2	K562	
chrX	48752502	48753002	PLP2	K562	
chrX	48764921	48765461	PLP2	K562	
chrX	48765501	48766060	PLP2	K562	
chrX	48770189	48771169	PLP2	K562	
chrX	48776950	48777470	PLP2	K562	
chrX	48779350	48779850	PLP2	K562	
chrX	48782797	48783297	PLP2	K562	
chrX	48784617	48785277	PLP2	K562	
chrX	48789397	48789977	PLP2	K562	
chrX	48793298	48793798	PLP2	K562	
chrX	48794198	48794758	PLP2	K562	
chrX	48794818	48795318	PLP2	K562	
chrX	48798238	48798738	PLP2	K562	
chrX	48800418	48800918	PLP2	K562	
chrX	48812278	48812778	PLP2	K562	
chrX	48833655	48834215	PLP2	K562	
chrX	48841664	48842164	PLP2	K562	
chrX	48854765	48855265	PLP2	K562	
chrX	48864144	48864644	PLP2	K562	
chrX	48867802	48868386	PLP2	K562	
chrX	48883606	48884126	PLP2	K562	
chrX	48890322	48890862	PLP2	K562	
chrX	48891522	48892042	PLP2	K562	
chrX	48917188	48917688	PLP2	K562	
chrX	48919808	48920708	PLP2	K562	
chrX	48936994	48938034	PLP2	K562	
chrX	48940454	48940954	PLP2	K562	
chrX	48941708	48942244	PLP2	K562	
chrX	48942924	48943424	PLP2	K562	
chrX	48943724	48944224	PLP2	K562	
chrX	48945685	48946205	PLP2	K562	
chrX	48948585	48949085	PLP2	K562	
chrX	48955905	48956423	PLP2	K562	
chrX	48961484	48961984	PLP2	K562	
chrX	48962024	48962524	PLP2	K562	
chrX	48980272	48980772	PLP2	K562	0.0
chrX	49003655	49004155	PLP2	K562	0.0
chrX	49037800	49038300	PLP2	K562	0.0
chrX	49039800	49040300	PLP2	K562	0.0
chrX	49041618	49042119	PLP2	K562	0.0
chrX	49042179	49042779	PLP2	K562	0.0
chrX	49047157	49047736	PLP2	K562	0.0
chrX	49059774	49060274	PLP2	K562	0.0
chrX	49068409	49068909	PLP2	K562	0.0
chrX	49082207	49082712	PLP2	K562	337.85253090232084
chrX	49083332	49084594	PLP2	K562	251.86560345959526
chrX	49099827	49100387	PLP2	K562	453.5635432061145
chrX	49106834	49107334	PLP2	K562	910.3446896606628
chrX	49120032	49120532	PLP2	K562	1514.2220772515386
chrX	49139690	49140190	PLP2	K562	5195.846692465286
chrX	49148590	49149090	PLP2	K562	4400.387795167979
chrX	49150250	49150750	PLP2	K562	2470.725150202748
chrX	49155148	49156608	PLP2	K562	6047.249351662499
chrX	49161593	49162093	PLP2	K562	4017.327074710036
chrX	49163947	49164447	PLP2	K562	10589.430416410632
chrX	49166366	49166866	PLP2	K562	28623.02730317609
chrX	49167166	49167746	PLP2	K562	31912.560511690044
chrX	49177416	49177916	PLP2	K562	7240.813445372961
chrX	49188652	49189152	PLP2	K562	3222.511786623263
chrX	49189232	49189732	PLP2	K562	4606.8403201359815
chrX	49190908	49191428	PLP2	K562	7822.604767387447
chrX	49192648	49193148	PLP2	K562	5440.328956466175
chrX	49193388	49193908	PLP2	K562	3119.6932807952862
chrX	49209725	49210285	PLP2	K562	2153.316046904033
chrX	49230403	49231363	PLP2	K562	1327.1730024100395
chrX	49237138	49237898	PLP2	K562	992.3082470138747
chrX	49240277	49240877	PLP2	K562	706.4946303149684
chrX	49241659	49242179	PLP2	K562	746.6322172312495
chrX	49242579	49243099	PLP2	K562	849.650489993706
chrX	49244199	49244719	PLP2	K562	925.9289796125961
chrX	49260208	49260788	PLP2	K562	382.6628916889464
chrX	49270962	49271462	PLP2	K562	2.8236752920565475
chrX	49273202	49273782	PLP2	K562	0.0
chrX	49282484	49283004	PLP2	K562	0.0
chrX	49291877	49292377	PLP2	K562	0.0
chrX	49307686	49308246	PLP2	K562	0.0
chrX	49316006	49316506	PLP2	K562	0.0
chrX	49673382	49673882	PLP2	K562	
chrX	49754142	49754662	PLP2	K562	
chrX	49838342	49838842	PLP2	K562	
chrX	49840622	49841182	PLP2	K562	
chrX	49856662	49857162	PLP2	K562	
chrX	49859402	49859902	PLP2	K562	
chrX	49860802	49861602	PLP2	K562	
chrX	49862042	49862582	PLP2	K562	
chrX	49868702	49869202	PLP2	K562	
chrX	49876682	49877202	PLP2	K562	
chrX	49884201	49884701	PLP2	K562	
chrX	49915496	49916076	PLP2	K562	
chrX	49919435	49919975	PLP2	K562	
chrX	49921035	49921555	PLP2	K562	
chrX	49923356	49923856	PLP2	K562	
chrX	49924715	49925375	PLP2	K562	
chrX	49926355	49926855	PLP2	K562	
chrX	49976654	49977174	PLP2	K562	
chrX	50046156	50046656	PLP2	K562	
chrX	50071570	50072110	PLP2	K562	
chrX	50136174	50137194	PLP2	K562	
chrX	50177101	50177621	PLP2	K562	
chrX	50180501	50181003	PLP2	K562	
chrX	50183863	50184503	PLP2	K562	
chrX	50198334	50198894	PLP2	K562	
chrX	50204414	50204954	PLP2	K562	
chrX	50448547	50449047	PLP2	K562	
chrX	50579885	50580405	PLP2	K562	
chrX	50691665	50692165	PLP2	K562	
chrX	46796510	46797010	PQBP1	K562	
chrX	46838090	46838590	PQBP1	K562	
chrX	46913730	46914330	PQBP1	K562	
chrX	46957223	46957723	PQBP1	K562	
chrX	46978554	46979054	PQBP1	K562	
chrX	47010703	47011243	PQBP1	K562	
chrX	47030243	47030763	PQBP1	K562	
chrX	47047923	47048443	PQBP1	K562	
chrX	47059423	47059947	PQBP1	K562	
chrX	47076786	47077306	PQBP1	K562	
chrX	47093166	47093666	PQBP1	K562	
chrX	47129006	47129506	PQBP1	K562	
chrX	47135546	47136066	PQBP1	K562	
chrX	47191386	47191886	PQBP1	K562	
chrX	47197146	47197686	PQBP1	K562	
chrX	47264706	47265226	PQBP1	K562	
chrX	47285386	47285886	PQBP1	K562	
chrX	47312286	47312806	PQBP1	K562	
chrX	47321266	47321786	PQBP1	K562	
chrX	47361986	47362526	PQBP1	K562	
chrX	47366146	47366666	PQBP1	K562	
chrX	47380266	47380766	PQBP1	K562	
chrX	47384406	47384926	PQBP1	K562	
chrX	47483806	47484326	PQBP1	K562	
chrX	47523286	47523826	PQBP1	K562	
chrX	47541086	47541586	PQBP1	K562	
chrX	47542086	47542666	PQBP1	K562	
chrX	47559886	47560546	PQBP1	K562	
chrX	47562506	47563026	PQBP1	K562	
chrX	47563266	47564246	PQBP1	K562	
chrX	47572686	47573226	PQBP1	K562	
chrX	47574706	47575206	PQBP1	K562	
chrX	47577346	47577846	PQBP1	K562	
chrX	47579446	47579966	PQBP1	K562	
chrX	47595586	47596086	PQBP1	K562	
chrX	47608466	47608966	PQBP1	K562	
chrX	47628906	47629406	PQBP1	K562	
chrX	47633906	47634406	PQBP1	K562	
chrX	47647606	47648106	PQBP1	K562	
chrX	47649146	47649726	PQBP1	K562	
chrX	47662166	47662666	PQBP1	K562	
chrX	47664666	47665206	PQBP1	K562	
chrX	47675886	47676666	PQBP1	K562	
chrX	47683406	47683906	PQBP1	K562	
chrX	47685486	47686006	PQBP1	K562	
chrX	47711226	47711786	PQBP1	K562	
chrX	47712546	47713186	PQBP1	K562	
chrX	47752606	47753106	PQBP1	K562	
chrX	47772706	47773206	PQBP1	K562	
chrX	47796246	47796966	PQBP1	K562	
chrX	47802506	47803026	PQBP1	K562	
chrX	47814766	47815266	PQBP1	K562	
chrX	47817366	47817886	PQBP1	K562	
chrX	47831706	47832306	PQBP1	K562	
chrX	47837426	47837926	PQBP1	K562	
chrX	47880786	47881326	PQBP1	K562	
chrX	47936466	47936966	PQBP1	K562	
chrX	47958846	47959346	PQBP1	K562	
chrX	48025591	48026091	PQBP1	K562	
chrX	48026551	48027111	PQBP1	K562	
chrX	48083156	48083656	PQBP1	K562	
chrX	48451629	48452150	PQBP1	K562	
chrX	48467318	48467838	PQBP1	K562	
chrX	48468078	48468618	PQBP1	K562	
chrX	48472877	48473377	PQBP1	K562	
chrX	48474017	48474517	PQBP1	K562	
chrX	48487397	48487897	PQBP1	K562	
chrX	48492217	48492957	PQBP1	K562	
chrX	48494017	48494537	PQBP1	K562	
chrX	48496597	48497117	PQBP1	K562	
chrX	48498257	48498857	PQBP1	K562	
chrX	48505637	48506137	PQBP1	K562	
chrX	48511457	48511957	PQBP1	K562	
chrX	48513537	48514057	PQBP1	K562	
chrX	48514297	48514857	PQBP1	K562	
chrX	48531577	48532077	PQBP1	K562	
chrX	48532097	48532597	PQBP1	K562	
chrX	48547317	48547817	PQBP1	K562	
chrX	48569797	48570377	PQBP1	K562	
chrX	48572757	48573257	PQBP1	K562	
chrX	48580577	48581077	PQBP1	K562	
chrX	48589677	48590217	PQBP1	K562	
chrX	48590697	48591197	PQBP1	K562	
chrX	48591277	48591997	PQBP1	K562	
chrX	48592097	48592597	PQBP1	K562	
chrX	48592717	48593217	PQBP1	K562	
chrX	48595897	48596417	PQBP1	K562	
chrX	48611657	48612177	PQBP1	K562	
chrX	48617497	48618037	PQBP1	K562	
chrX	48629257	48629817	PQBP1	K562	
chrX	48631297	48631817	PQBP1	K562	
chrX	48631997	48632497	PQBP1	K562	
chrX	48636677	48637257	PQBP1	K562	
chrX	48648237	48648737	PQBP1	K562	
chrX	48649037	48649537	PQBP1	K562	
chrX	48676176	48676716	PQBP1	K562	
chrX	48680376	48680876	PQBP1	K562	
chrX	48700914	48701434	PQBP1	K562	0.0
chrX	48701894	48702434	PQBP1	K562	0.0
chrX	48711994	48712494	PQBP1	K562	0.0
chrX	48714980	48715520	PQBP1	K562	0.0
chrX	48736361	48736858	PQBP1	K562	0.0
chrX	48737018	48737918	PQBP1	K562	0.0
chrX	48739038	48739538	PQBP1	K562	0.0
chrX	48752502	48753002	PQBP1	K562	0.0
chrX	48764921	48765461	PQBP1	K562	0.0
chrX	48765501	48766060	PQBP1	K562	0.0
chrX	48770189	48771169	PQBP1	K562	0.0
chrX	48776950	48777470	PQBP1	K562	0.0
chrX	48779350	48779850	PQBP1	K562	0.0
chrX	48782797	48783297	PQBP1	K562	0.0
chrX	48784617	48785277	PQBP1	K562	0.0
chrX	48789397	48789977	PQBP1	K562	0.0
chrX	48793298	48793798	PQBP1	K562	0.0
chrX	48794198	48794758	PQBP1	K562	0.0
chrX	48794818	48795318	PQBP1	K562	0.0
chrX	48798238	48798738	PQBP1	K562	0.0
chrX	48800418	48800918	PQBP1	K562	1883.9912092925929
chrX	48812278	48812778	PQBP1	K562	520.4814714783204
chrX	48833655	48834215	PQBP1	K562	1611.6468845792429
chrX	48864144	48864644	PQBP1	K562	1653.728088178648
chrX	48867737	48868384	PQBP1	K562	6585.451067625978
chrX	48883606	48884126	PQBP1	K562	1432.4924803140473
chrX	48890322	48890862	PQBP1	K562	8671.000213170983
chrX	48891522	48892042	PQBP1	K562	10706.670043964377
chrX	48917188	48917688	PQBP1	K562	4159.058880317132
chrX	48919808	48920708	PQBP1	K562	3817.2480139503728
chrX	48936994	48938034	PQBP1	K562	6078.207496688711
chrX	48940454	48940954	PQBP1	K562	4056.6753100767114
chrX	48941708	48942244	PQBP1	K562	1292.4883838007333
chrX	48942924	48943424	PQBP1	K562	923.1248854508449
chrX	48943724	48944224	PQBP1	K562	914.0421952424373
chrX	48945685	48946205	PQBP1	K562	975.7931429863485
chrX	48948585	48949085	PQBP1	K562	628.8333422621827
chrX	48955905	48956423	PQBP1	K562	1847.9261074386302
chrX	48961484	48961984	PQBP1	K562	3198.600471480301
chrX	48962024	48962524	PQBP1	K562	3202.159185699091
chrX	48980272	48980772	PQBP1	K562	513.3071978261821
chrX	49003655	49004155	PQBP1	K562	0.0
chrX	49037800	49038300	PQBP1	K562	0.0
chrX	49039800	49040300	PQBP1	K562	0.0
chrX	49041618	49042119	PQBP1	K562	0.0
chrX	49042179	49042779	PQBP1	K562	0.0
chrX	49047157	49047736	PQBP1	K562	0.0
chrX	49059774	49060274	PQBP1	K562	0.0
chrX	49068409	49068909	PQBP1	K562	0.0
chrX	49082207	49082712	PQBP1	K562	0.0
chrX	49083332	49084594	PQBP1	K562	0.0
chrX	49099827	49100387	PQBP1	K562	
chrX	49106834	49107334	PQBP1	K562	
chrX	49120032	49120532	PQBP1	K562	
chrX	49139690	49140190	PQBP1	K562	
chrX	49148590	49149090	PQBP1	K562	
chrX	49155148	49156608	PQBP1	K562	
chrX	49161593	49162093	PQBP1	K562	
chrX	49163947	49164447	PQBP1	K562	
chrX	49166366	49166866	PQBP1	K562	
chrX	49167166	49167746	PQBP1	K562	
chrX	49174596	49175096	PQBP1	K562	
chrX	49175356	49175936	PQBP1	K562	
chrX	49177416	49177916	PQBP1	K562	
chrX	49188652	49189152	PQBP1	K562	
chrX	49189232	49189732	PQBP1	K562	
chrX	49190908	49191428	PQBP1	K562	
chrX	49192648	49193148	PQBP1	K562	
chrX	49193388	49193908	PQBP1	K562	
chrX	49209725	49210285	PQBP1	K562	
chrX	49230403	49231363	PQBP1	K562	
chrX	49237138	49237898	PQBP1	K562	
chrX	49240277	49240877	PQBP1	K562	
chrX	49241659	49242179	PQBP1	K562	
chrX	49242579	49243099	PQBP1	K562	
chrX	49244199	49244719	PQBP1	K562	
chrX	49260208	49260788	PQBP1	K562	
chrX	49270962	49271462	PQBP1	K562	
chrX	49273202	49273782	PQBP1	K562	
chrX	49282484	49283004	PQBP1	K562	
chrX	49291877	49292377	PQBP1	K562	
chrX	49673382	49673882	PQBP1	K562	
chrX	49754142	49754662	PQBP1	K562	
chrX	49838342	49838842	PQBP1	K562	
chrX	49840622	49841182	PQBP1	K562	
chrX	49856662	49857162	PQBP1	K562	
chrX	49859402	49859902	PQBP1	K562	
chrX	49860802	49861602	PQBP1	K562	
chrX	49862042	49862582	PQBP1	K562	
chrX	49868702	49869202	PQBP1	K562	
chrX	49876682	49877202	PQBP1	K562	
chrX	49884201	49884701	PQBP1	K562	
chrX	49915496	49916076	PQBP1	K562	
chrX	49919435	49919975	PQBP1	K562	
chrX	49921035	49921555	PQBP1	K562	
chrX	49923356	49923856	PQBP1	K562	
chrX	49924715	49925375	PQBP1	K562	
chrX	49926355	49926855	PQBP1	K562	
chrX	49976654	49977174	PQBP1	K562	
chrX	50046156	50046656	PQBP1	K562	
chrX	50071570	50072110	PQBP1	K562	
chrX	50136174	50137194	PQBP1	K562	
chrX	50177101	50177621	PQBP1	K562	
chrX	50180501	50181003	PQBP1	K562	
chrX	50183863	50184503	PQBP1	K562	
chrX	50198334	50198894	PQBP1	K562	
chrX	50204414	50204954	PQBP1	K562	
chrX	50448547	50449047	PQBP1	K562	
chrX	50579885	50580405	PQBP1	K562	
chrX	50691665	50692165	PQBP1	K562	
chrX	47128957	47129747	TIMP1	K562	
chrX	47661953	47662656	TIMP1	K562	1667.8877585704083
chrX	47664700	47665200	TIMP1	K562	538.9194579311111
chrX	47675867	47676955	TIMP1	K562	2355.9889464035105
chrX	47128957	47129747	UXT	K562	
chrX	47540847	47541593	UXT	K562	0.0
chrX	47661953	47662656	UXT	K562	15704.589540621739
chrX	47664700	47665200	UXT	K562	8682.003038796756
chrX	47675867	47676955	UXT	K562	9379.488024961645
chrX	47683160	47684279	UXT	K562	9240.179760950861
chrX	48617462	48617962	UXT	K562	
chrX	47540847	47541593	NDUFB11	K562	
chrX	47661953	47662656	NDUFB11	K562	
chrX	47664700	47665200	NDUFB11	K562	
chrX	47675867	47676955	NDUFB11	K562	
chrX	47683160	47684279	NDUFB11	K562	
chrX	47817382	47817882	NDUFB11	K562	
chrX	47661953	47662656	EBP	K562	
chrX	48531561	48532505	EBP	K562	5031.7504024964965
chrX	48782818	48783318	EBP	K562	
chrX	47661953	47662656	ELK1	K562	4745.58590224278
chrX	47661953	47662656	RBM3	K562	
chrX	47664700	47665200	RBM3	K562	
chrX	47817382	47817882	RBM3	K562	
chrX	48631332	48631832	RBM3	K562	4532.144155025192
chrX	48782818	48783318	RBM3	K562	
chrX	48867737	48868384	RBM3	K562	
chrX	47661953	47662656	WDR13	K562	
chrX	48782818	48783318	WDR13	K562	0.0
chrX	47664700	47665200	CDK16	K562	
chrX	47664700	47665200	SLC38A5	K562	
chrX	47664700	47665200	UBA1	K562	
chrX	48531561	48532505	TIMM17B	K562	
chrX	48617462	48617962	TIMM17B	K562	
chrX	48631332	48631832	TIMM17B	K562	
chrX	48782818	48783318	TIMM17B	K562	0.0
chrX	49148423	49149126	TIMM17B	K562	
chrX	49868702	49869202	TIMM17B	K562	
chrX	48782818	48783318	CCDC22	K562	
chrX	48782818	48783318	FTSJ1	K562	
chrX	48782818	48783318	PIM2	K562	0.0
chrX	48940129	48941279	PIM2	K562	9507.224898351935
chrX	48941369	48942569	PIM2	K562	5654.704368570121
chrX	53831836	53832336	HSD17B10	K562	
chrX	55028229	55028268	ALAS2	K562	46156.843729295186
chrX	65874748	65876044	MSN	K562	
chrX	65998017	65998517	MSN	K562	
chrX	66009193	66009693	MSN	K562	
chrX	65998017	65998517	RP6-159A1.3	K562	27476.316721401712
chrX	66009193	66009693	RP6-159A1.3	K562	11419.913664662497
chrX	68584140	68584640	YIPF6	K562	1233.9664712166793
chrX	70969587	70970304	NONO	K562	
chrX	70970531	70971031	NONO	K562	
chrX	71178866	71179366	NONO	K562	0.0
chrX	70969587	70970304	PDZD11	K562	
chrX	103124215	103124794	MORF4L2	K562	
chrX	103233173	103233673	MORF4L2	K562	
chrX	103250886	103251386	MORF4L2	K562	
chrX	104343633	104344133	MORF4L2	K562	
chrX	103233173	103233673	BEX4	K562	5467.73776102445
chrX	103235544	103236044	BEX4	K562	18832.18216089179
chrX	103233173	103233673	TCEAL8	K562	8574.437161283724
chrX	107674004	107674995	PRPS1	K562	8774.081044463892
chrX	118948190	118948690	NDUFA1	K562	
chrX	118948190	118948690	RPL39	K562	
chrX	120329087	120329587	RPL39	K562	
chrX	120485303	120486551	RPL39	K562	
chrX	118948190	118948690	SEPT6	K562	
chrX	118948190	118948690	SLC25A5	K562	
chrX	120329087	120329587	SLC25A5	K562	
chrX	120485303	120486551	MCTS1	K562	0.0
chrX	121084841	121085661	MCTS1	K562	
chrX	121191607	121192262	MCTS1	K562	
chrX	121356072	121356958	MCTS1	K562	
chrX	130594309	130595007	AIFM1	K562	
chrX	130594309	130595007	UTP14A	K562	
chrX	134981877	134982377	SMIM10	K562	3267.1458840778564
chrX	136884138	136884781	HTATSF1	K562	
chrX	136896491	136897194	HTATSF1	K562	
chrX	136896491	136897194	RBMX	K562	2440.8153847363246
chrX	151098978	151099478	VMA21	K562	
chrX	152907025	152907525	CSAG1	K562	0.0
chrX	152907025	152907525	MAGEA6	K562	0.0
chrX	153381872	153382617	MAGEA6	K562	
chrX	152907025	152907525	SSR4	K562	
chrX	154001551	154002590	SSR4	K562	
chrX	153379883	153380477	RPL10	K562	
chrX	153853336	153854332	RPL10	K562	
chrX	154001551	154002590	RPL10	K562	
chrX	154527069	154527569	RPL10	K562	0.0
chrX	154757158	154758121	RPL10	K562	
chrX	153853336	153854332	EMD	K562	
chrX	154527069	154527569	EMD	K562	0.0
chrX	153985479	153985979	ABCD1	K562	
chrX	153985479	153985979	IRAK1	K562	3412.8181602749232
chrX	154001551	154002590	BCAP31	K562	
chrX	154001551	154002590	MPP1	K562	
chrX	154527069	154527569	MPP1	K562	
chrX	154757158	154758121	MPP1	K562	1337.9514253474927
chrX	154001551	154002590	NAA10	K562	1790.8949727825573
chrX	154527069	154527569	NAA10	K562	
chrX	154757158	154758121	NAA10	K562	
chrX	154527069	154527569	FAM3A	K562	4755.639082427071
chrX	155434755	155435408	FAM3A	K562	
chrX	154527069	154527569	FUNDC2	K562	
chrX	154527069	154527569	LAGE3	K562	2051.376104623978
chrX	155434755	155435408	LAGE3	K562	
chrX	154527069	154527569	UBL4A	K562	1480.8206598021952
